@relation QSAR-Dataset-from-ChEMBL17-for-Drug-Target-with-ChEMBL_ID:CHEMBL253-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-R1

@attribute SpDiam_EA.ed. numeric
@attribute CATS2D_07_DL numeric
@attribute GATS5m numeric
@attribute SpDiam_EA.bo. numeric
@attribute Eig01_EA.bo. numeric
@attribute SM11_AEA.ri. numeric
@attribute SpMax_EA.bo. numeric
@attribute SsCH3 numeric
@attribute SM13_EA.ed. numeric
@attribute Eig01_AEA.ed. numeric
@attribute SpMax_AEA.ed. numeric
@attribute P_VSA_MR_7 numeric
@attribute nPyrazoles numeric
@attribute CATS2D_01_AA numeric
@attribute SpMin2_Bh.v. numeric
@attribute SM15_EA.ed. numeric
@attribute SM03_EA.ed. numeric
@attribute C.026 numeric
@attribute MATS8p numeric
@attribute SsssCH numeric
@attribute nArX numeric
@attribute Eig01_EA numeric
@attribute SM09_AEA.bo. numeric
@attribute SpDiam_EA numeric
@attribute SpMax_EA numeric
@attribute MATS7m numeric
@attribute Eig01_AEA.ri. numeric
@attribute SpMax_AEA.ri. numeric
@attribute SM15_EA.bo. numeric
@attribute SpDiam_AEA.bo. numeric
@attribute P_VSA_m_2 numeric
@attribute SM10_EA.ed. numeric
@attribute Eig01_AEA.bo. numeric
@attribute SpMax_AEA.bo. numeric
@attribute Eta_FL_A numeric
@attribute DLS_04 numeric
@attribute Eig01_EA.ed. numeric
@attribute SM10_AEA.dm. numeric
@attribute SpMax_EA.ed. numeric
@attribute SM11_EA.ed. numeric
@attribute SM12_EA.ed. numeric
@attribute SM14_EA.ed. numeric
@attribute Eig02_AEA.ed. numeric
@attribute Eig03_EA.bo. numeric
@attribute SM13_AEA.ri. numeric
@attribute SM13_EA.bo. numeric
@attribute SpMax2_Bh.s. numeric
@attribute DLS_02 numeric
@attribute P_VSA_s_1 numeric
@attribute SpMax1_Bh.m. numeric
@attribute SM14_EA.bo. numeric
@attribute NNRS numeric
@attribute NssssC numeric
@attribute SpDiam_AEA.dm. numeric
@attribute Eig02_EA numeric
@attribute SM10_AEA.bo. numeric
@attribute NRS numeric
@attribute H.046 numeric
@attribute SM14_EA numeric
@attribute SpMax2_Bh.m. numeric
@attribute Eig03_AEA.ed. numeric
@attribute C.004 numeric
@attribute nCq numeric
@attribute SM09_EA.ed. numeric
@attribute Eig02_EA.ed. numeric
@attribute SM11_AEA.dm. numeric
@attribute cRo5 numeric
@attribute Eig02_AEA.bo. numeric
@attribute SM07_EA.ed. numeric
@attribute SM13_EA numeric
@attribute pXC50 numeric

@data
19.149, 3, 0.716, 7.594, 4.594, 4.594, 4.594, 5.972, 32.592, 7.131, 7.131, 128.654, 0.0, 0.0, 1.97, 37.48, 8.078, 2, 0.011, 0.0, 2, 3.363, 3.363, 5.363, 3.363, -0.043, 4.338, 4.338, 23.057, 5.386, 188.049, 25.302, 4.686, 4.686, 0.261, 0.5, 11.797, 11.797, 11.797, 27.712, 30.161, 35.039, 6.825, 3.707, 3.707, 20.066, 5.076, 0.83, 0.0, 4.13, 21.577, 0.75, 1, 5.564, 3.206, 3.206, 3, 9, 17.488, 3.966, 6.394, 1, 1, 22.84, 11.302, 11.302, 1, 4.449, 17.972, 16.303, 5.066
19.88, 4, 0.75, 7.477, 4.477, 4.477, 4.477, 2.015, 32.644, 7.082, 7.082, 94.96, 1, 1, 1.983, 37.64, 7.791, 3, -0.028, 0.0, 3, 3.361, 3.361, 5.361, 3.361, -0.114, 4.32, 4.32, 22.63, 5.716, 136.079, 25.204, 4.716, 4.716, 0.205, 0.8, 12.274, 12.274, 12.274, 27.659, 30.161, 35.145, 6.36, 3.652, 3.652, 19.683, 5.064, 0.67, 0.0, 4.352, 21.166, 1, 0.0, 5.653, 2.86, 2.86, 4, 7, 17.14, 4.112, 6.06, 0.0, 0.0, 22.692, 9.572, 9.572, 1, 4.226, 17.748, 15.952, 4.586
19.686, 4, 0.873, 7.462, 4.462, 4.462, 4.462, 1.924, 32.441, 7.047, 7.047, 94.96, 1, 1, 1.982, 37.406, 7.703, 3, 0.118, 0.0, 2, 3.344, 3.344, 5.344, 3.344, -0.141, 4.303, 4.303, 22.559, 5.702, 139.52, 25.051, 4.702, 4.702, 0.218, 0.8, 12.083, 12.083, 12.083, 27.488, 29.975, 34.927, 6.333, 3.481, 3.481, 19.612, 5.061, 0.83, 0.0, 4.266, 21.095, 1, 0.0, 5.644, 2.852, 2.852, 4, 5, 17.057, 4.092, 6.041, 0.0, 0.0, 22.551, 9.447, 9.447, 1, 4.217, 17.633, 15.872, 5.122
25.557, 0.0, 0.561, 7.887, 4.887, 4.887, 4.887, 2.319, 36.228, 8.492, 8.492, 84.343, 0.0, 0.0, 1.984, 41.787, 8.621, 4, -0.337, 0.0, 2, 3.846, 3.846, 5.846, 3.846, 0.28, 4.733, 4.733, 23.863, 6.047, 128.953, 27.914, 5.145, 5.145, 0.239, 0.8, 16.198, 16.198, 16.198, 30.676, 33.454, 39.007, 7.24, 3.502, 3.502, 20.722, 7.999, 1, 6.046, 4.756, 22.295, 1, 2, 7.571, 3.377, 3.377, 2, 0.0, 19.018, 4.04, 6.568, 0.0, 0.0, 25.138, 12.181, 12.181, 1, 4.547, 19.621, 17.694, 7.699
18.91, 0.0, 0.889, 7.072, 4.072, 4.072, 4.072, 0.0, 31.574, 6.842, 6.842, 26.262, 0.0, 0.0, 2.036, 36.407, 7.462, 0.0, -0.182, 0.173, 0.0, 3.241, 3.241, 5.241, 3.241, -0.189, 4.215, 4.215, 21.135, 5.538, 126.91, 24.39, 4.538, 4.538, 0.199, 1, 11.305, 11.305, 11.305, 26.75, 29.18, 33.998, 6.175, 2.773, 2.773, 18.352, 7.412, 1, 0.0, 3.979, 19.772, 0.75, 0.0, 5.837, 2.718, 2.718, 3, 6, 16.598, 3.733, 5.592, 0.0, 0.0, 21.941, 8.941, 8.941, 1, 4.023, 17.151, 15.436, 8.102
18.944, 2, 0.767, 7.076, 4.076, 4.076, 4.076, 2.225, 31.613, 6.848, 6.848, 26.262, 0.0, 0.0, 2.051, 36.451, 7.579, 1, -0.103, 0.788, 1, 3.248, 3.248, 5.248, 3.248, -0.139, 4.221, 4.221, 21.283, 5.543, 164.786, 24.426, 4.543, 4.543, 0.229, 0.8, 11.338, 11.338, 11.338, 26.786, 29.218, 34.04, 6.178, 3.449, 3.449, 18.525, 7.444, 1, 0.0, 3.994, 19.949, 0.75, 0.0, 5.843, 2.744, 2.744, 3, 8, 16.663, 3.829, 5.643, 0.0, 0.0, 21.976, 8.955, 8.955, 1, 4.041, 17.19, 15.506, 9.046
19.149, 3, 0.728, 7.594, 4.594, 4.594, 4.594, 6.139, 32.592, 7.131, 7.131, 128.654, 0.0, 0.0, 1.972, 37.48, 8.078, 2, 0.002, 0.0, 2, 3.363, 3.363, 5.363, 3.363, 0.02, 4.338, 4.338, 23.057, 5.386, 223.274, 25.302, 4.686, 4.686, 0.26, 0.5, 11.797, 11.797, 11.797, 27.712, 30.161, 35.039, 6.825, 3.707, 3.707, 20.066, 4.978, 0.83, 0.0, 4.131, 21.577, 0.75, 1, 5.561, 3.206, 3.206, 3, 9, 17.488, 3.966, 6.394, 1, 1, 22.84, 11.302, 11.302, 1, 4.449, 17.972, 16.303, 5.31
19.246, 2, 0.697, 7.609, 4.609, 4.609, 4.609, 6.395, 32.746, 7.14, 7.14, 128.654, 0.0, 0.0, 1.996, 37.64, 8.184, 2, 0.001, 0.0, 2, 3.381, 3.381, 5.381, 3.381, -0.163, 4.352, 4.352, 23.105, 5.707, 219.935, 25.447, 4.707, 4.707, 0.243, 0.7, 11.894, 11.894, 11.894, 27.86, 30.312, 35.196, 6.846, 3.707, 3.707, 20.108, 4.929, 0.67, 0.0, 4.138, 21.621, 0.8, 1, 5.573, 3.211, 3.211, 4, 9, 17.59, 3.966, 6.603, 1, 1, 22.981, 11.345, 11.345, 1, 4.456, 18.105, 16.403, 5.745
19.243, 0.0, 0.712, 7.609, 4.609, 4.609, 4.609, 10.644, 32.741, 7.14, 7.14, 128.654, 0.0, 0.0, 1.98, 37.635, 8.184, 2, -0.039, 0.0, 2, 3.381, 3.381, 5.381, 3.381, -0.171, 4.352, 4.352, 23.105, 5.455, 215.363, 25.441, 4.707, 4.707, 0.238, 0.7, 11.891, 11.891, 11.891, 27.854, 30.307, 35.191, 6.846, 3.707, 3.707, 20.108, 4.929, 0.67, 0.0, 4.137, 21.621, 0.75, 1, 5.573, 3.211, 3.211, 3, 9, 17.583, 3.966, 6.6, 1, 1, 22.976, 11.343, 11.343, 1, 4.456, 18.1, 16.396, 5.569
20.833, 3, 0.707, 7.375, 4.375, 4.375, 4.375, 5.991, 33.484, 7.369, 7.369, 95.083, 0.0, 0.0, 1.962, 38.546, 8.29, 2, -0.013, 0.0, 2, 3.49, 3.49, 5.49, 3.49, -0.025, 4.451, 4.451, 22.449, 5.626, 216.768, 25.949, 4.722, 4.722, 0.259, 0.5, 12.916, 12.916, 12.916, 28.439, 30.968, 36.016, 6.84, 3.708, 3.708, 19.57, 5.052, 0.67, 0.0, 4.114, 21.031, 0.6, 1, 5.974, 3.209, 3.209, 3, 9, 17.873, 3.966, 6.632, 1, 1, 23.414, 11.335, 11.335, 1, 4.509, 18.409, 16.658, 5.42
25.557, 1, 0.587, 7.887, 4.887, 4.887, 4.887, 4.774, 36.204, 8.492, 8.492, 61.98, 0.0, 0.0, 1.968, 41.773, 8.436, 3, -0.19, 0.0, 1, 3.845, 3.845, 5.845, 3.845, 0.209, 4.733, 4.733, 23.856, 6.047, 164.116, 27.862, 5.145, 5.145, 0.248, 0.6, 16.198, 16.198, 16.198, 30.636, 33.423, 38.99, 6.569, 3.523, 3.523, 20.715, 7.427, 1, 6.046, 4.756, 22.289, 1, 1, 7.571, 2.943, 2.943, 3, 0.0, 18.892, 4.255, 6.199, 0.0, 0.0, 25.071, 9.432, 9.432, 1, 4.319, 19.515, 17.556, 8.174
25.557, 0.0, 0.607, 7.887, 4.887, 4.887, 4.887, 4.33, 36.203, 8.492, 8.492, 64.791, 0.0, 1, 1.862, 41.773, 8.337, 2, -0.655, 0.0, 1, 3.846, 3.846, 5.846, 3.846, 0.124, 4.733, 4.733, 23.821, 6.049, 128.997, 27.858, 5.145, 5.145, 0.247, 0.8, 16.198, 16.198, 16.198, 30.634, 33.421, 38.989, 6.569, 3.489, 3.489, 20.666, 7.427, 1, 6.046, 4.756, 22.245, 1, 1, 7.571, 2.786, 2.786, 2, 0.0, 18.873, 3.928, 5.585, 0.0, 0.0, 25.065, 9.395, 9.395, 1, 4.142, 19.498, 17.532, 5.413
25.557, 0.0, 0.527, 7.887, 4.887, 4.887, 4.887, 4.586, 36.203, 8.492, 8.492, 61.98, 0.0, 0.0, 1.857, 41.773, 8.337, 2, -0.332, 0.0, 1, 3.846, 3.846, 5.846, 3.846, 0.078, 4.733, 4.733, 23.821, 6.049, 119.839, 27.858, 5.145, 5.145, 0.232, 0.8, 16.198, 16.198, 16.198, 30.634, 33.421, 38.989, 6.569, 3.489, 3.489, 20.666, 7.427, 1, 6.046, 4.756, 22.245, 1, 1, 7.571, 2.786, 2.786, 2, 0.0, 18.873, 4.223, 5.585, 0.0, 0.0, 25.065, 9.395, 9.395, 1, 4.142, 19.498, 17.532, 5
19.166, 3, 0.626, 7.595, 4.595, 4.595, 4.595, 6.103, 32.597, 7.131, 7.131, 167.803, 0.0, 0.0, 1.969, 37.485, 8.111, 3, 0.031, 0.0, 3, 3.364, 3.364, 5.364, 3.364, 0.055, 4.339, 4.339, 23.081, 5.39, 217.299, 25.308, 4.688, 4.688, 0.254, 0.5, 11.797, 11.797, 11.797, 27.717, 30.166, 35.043, 6.827, 3.757, 3.757, 20.094, 5.027, 0.67, 0.0, 4.157, 21.603, 0.75, 1, 5.561, 3.211, 3.211, 3, 9, 17.506, 4.015, 6.396, 1, 1, 22.846, 11.31, 11.31, 1, 4.456, 17.98, 16.322, 5.284
18.714, 3, 0.619, 7.595, 4.595, 4.595, 4.595, 0.0, 31.825, 6.834, 6.834, 167.803, 0.0, 0.0, 1.988, 36.633, 7.832, 3, 0.068, 0.0, 3, 3.26, 3.26, 5.26, 3.26, -0.063, 4.232, 4.232, 23.084, 5.369, 241.39, 24.687, 4.669, 4.669, 0.298, 0.3, 11.363, 11.363, 11.363, 27.034, 29.445, 34.234, 6.468, 3.747, 3.747, 20.1, 4.979, 0.67, 0.0, 4.14, 21.611, 0.8, 0.0, 5.32, 2.991, 2.991, 4, 0.0, 16.923, 3.998, 6.094, 0.0, 0.0, 22.259, 10.057, 10.057, 1, 4.374, 17.498, 15.771, 5.699
26.91, 1, 0.975, 7.912, 4.912, 4.912, 4.912, 0.0, 37.131, 8.682, 8.682, 22.831, 0.0, 0.0, 2.055, 42.843, 8.595, 2, -0.044, 0.0, 0.0, 3.958, 3.958, 5.958, 3.958, 0.146, 4.859, 4.859, 24.022, 6.156, 157.404, 28.57, 5.212, 5.212, 0.276, 0.6, 17.394, 17.394, 17.394, 31.42, 34.277, 39.987, 6.747, 3.461, 3.461, 20.879, 7.427, 1, 6.046, 4.773, 22.455, 0.75, 1, 7.6, 2.932, 2.932, 3, 0.0, 19.283, 4.02, 6.184, 0.0, 0.0, 25.711, 10.069, 10.069, 1, 4.409, 20.009, 17.914, 8.398
17.403, 0.0, 0.734, 7.05, 4.05, 4.05, 4.05, 4.181, 30.575, 6.618, 6.618, 16.786, 0.0, 0.0, 2.008, 35.262, 7.252, 2, -0.112, 0.718, 1, 3.093, 3.093, 5.093, 3.093, -0.011, 4.088, 4.088, 21.173, 5.423, 162.461, 23.609, 4.423, 4.423, 0.202, 1, 10.484, 10.484, 10.484, 25.897, 28.252, 32.925, 5.644, 3.063, 3.063, 18.412, 4.9, 1, 0.0, 6.88, 19.84, 1, 0.0, 5.609, 2.697, 2.697, 3, 7, 16.028, 3.942, 5.482, 0.0, 0.0, 21.236, 7.852, 7.852, 1, 4.063, 16.597, 14.914, 7.2
17.403, 0.0, 1.011, 7.05, 4.05, 4.05, 4.05, 6.256, 30.575, 6.618, 6.618, 16.786, 0.0, 0.0, 2.016, 35.262, 7.252, 1, -0.169, 0.732, 0.0, 3.093, 3.093, 5.093, 3.093, -0.105, 4.088, 4.088, 21.173, 5.423, 171.417, 23.609, 4.423, 4.423, 0.211, 1, 10.484, 10.484, 10.484, 25.897, 28.252, 32.925, 5.644, 3.063, 3.063, 18.412, 4.899, 1, 0.0, 3.956, 19.84, 1, 0.0, 5.609, 2.697, 2.697, 3, 10, 16.028, 3.814, 5.482, 0.0, 0.0, 21.236, 7.852, 7.852, 1, 4.063, 16.597, 14.914, 6.3
17.403, 0.0, 0.969, 7.051, 4.051, 4.051, 4.051, 4.12, 30.581, 6.618, 6.618, 16.786, 0.0, 0.0, 2.011, 35.266, 7.29, 1, -0.157, 0.652, 0.0, 3.093, 3.093, 5.093, 3.093, -0.044, 4.088, 4.088, 21.236, 5.424, 210.253, 23.622, 4.424, 4.424, 0.227, 1, 10.484, 10.484, 10.484, 25.908, 28.261, 32.93, 5.679, 3.09, 3.09, 18.476, 6.82, 1, 0.0, 3.959, 19.902, 1, 0.0, 6.058, 2.722, 2.722, 3, 7, 16.048, 3.826, 5.498, 0.0, 0.0, 21.253, 7.967, 7.967, 1, 4.141, 16.622, 14.936, 6.4
25.558, 0.0, 0.62, 7.887, 4.887, 4.887, 4.887, 10.494, 36.219, 8.492, 8.492, 61.858, 1, 1, 1.947, 41.782, 8.614, 2, 0.139, 0.0, 1, 3.846, 3.846, 5.846, 3.846, 0.192, 4.733, 4.733, 23.872, 6.052, 151.195, 27.899, 5.145, 5.145, 0.207, 1, 16.198, 16.198, 16.198, 30.664, 33.443, 39.001, 7.13, 3.498, 3.498, 20.733, 7.427, 1, 6.046, 4.756, 22.303, 1, 2, 7.571, 3.349, 3.349, 2, 9, 19.008, 3.947, 6.572, 1, 1, 25.121, 11.768, 11.768, 1, 4.529, 19.602, 17.685, 7.594
25.542, 0.0, 0.823, 7.887, 4.887, 4.887, 4.887, 2.647, 36.201, 8.492, 8.492, 84.343, 0.0, 0.0, 1.99, 41.771, 8.38, 4, 0.01, 0.0, 3, 3.845, 3.845, 5.845, 3.845, 0.066, 4.732, 4.732, 23.834, 6.065, 129.664, 27.857, 5.145, 5.145, 0.241, 0.8, 16.195, 16.195, 16.195, 30.632, 33.42, 38.987, 6.562, 3.497, 3.497, 20.684, 7.714, 1, 6.046, 4.756, 22.261, 1, 1, 7.571, 2.833, 2.833, 2, 0.0, 18.877, 4.022, 5.951, 0.0, 0.0, 25.065, 9.338, 9.338, 1, 4.216, 19.501, 17.538, 5.886
20.834, 3, 0.814, 7.377, 4.377, 4.377, 4.377, 5.986, 33.486, 7.369, 7.369, 95.083, 0.0, 0.0, 1.962, 38.548, 8.29, 2, -0.067, 0.0, 2, 3.49, 3.49, 5.49, 3.49, 0.017, 4.451, 4.451, 22.46, 5.626, 216.768, 25.952, 4.723, 4.723, 0.259, 0.5, 12.916, 12.916, 12.916, 28.441, 30.97, 36.018, 6.841, 3.727, 3.727, 19.579, 5.053, 0.67, 0.0, 4.116, 21.042, 0.6, 1, 5.974, 3.211, 3.211, 3, 9, 17.877, 3.966, 6.632, 1, 1, 23.417, 11.343, 11.343, 1, 4.511, 18.412, 16.662, 5.569
20.834, 3, 0.747, 7.381, 4.381, 4.381, 4.381, 5.918, 33.487, 7.369, 7.369, 95.083, 0.0, 0.0, 1.963, 38.548, 8.33, 2, -0.005, 0.0, 2, 3.49, 3.49, 5.49, 3.49, -0.01, 4.451, 4.451, 22.514, 5.627, 258.139, 25.954, 4.723, 4.723, 0.265, 0.3, 12.916, 12.916, 12.916, 28.443, 30.971, 36.019, 6.842, 3.783, 3.783, 19.636, 6.82, 0.67, 0.0, 4.12, 21.096, 0.6, 1, 6.059, 3.214, 3.214, 3, 9, 17.889, 3.975, 6.633, 1, 1, 23.42, 11.343, 11.343, 1, 4.518, 18.419, 16.676, 4.721
16.133, 0.0, 0.829, 7.343, 4.343, 4.343, 4.343, 0.0, 30.258, 6.312, 6.312, 92.316, 0.0, 1, 1.999, 34.742, 7.516, 2, -0.06, 0.29, 1, 3.032, 3.032, 5.032, 3.032, -0.022, 3.997, 3.997, 22.306, 5.426, 181.414, 23.588, 4.426, 4.426, 0.267, 0.8, 9.641, 9.641, 9.641, 25.777, 28.039, 32.509, 6.266, 3.479, 3.479, 19.421, 4.994, 0.83, 0.0, 4.053, 20.89, 0.8, 0.0, 5.209, 2.966, 2.966, 4, 0.0, 16.271, 4.006, 6.027, 0.0, 0.0, 21.296, 9.502, 9.502, 1, 4.338, 16.802, 15.172, 5.75
16.959, 0.0, 0.768, 7.343, 4.343, 4.343, 4.343, 0.0, 30.679, 6.493, 6.493, 131.465, 0.0, 1, 1.997, 35.24, 7.627, 3, -0.118, 0.243, 2, 3.079, 3.079, 5.079, 3.079, -0.019, 4.034, 4.034, 22.437, 5.432, 175.438, 23.899, 4.432, 4.432, 0.26, 0.7, 10.132, 10.132, 10.132, 26.125, 28.422, 32.968, 6.292, 3.598, 3.598, 19.55, 4.998, 0.83, 0.0, 4.119, 21.018, 0.8, 0.0, 5.288, 2.995, 2.995, 4, 0.0, 16.475, 4.027, 6.128, 0.0, 0.0, 21.574, 9.574, 9.574, 1, 4.422, 17.016, 15.366, 7.097
18.91, 0.0, 0.834, 7.072, 4.072, 4.072, 4.072, 0.0, 31.574, 6.842, 6.842, 26.262, 0.0, 0.0, 1.965, 36.407, 7.462, 0.0, -0.202, 0.163, 0.0, 3.241, 3.241, 5.241, 3.241, -0.197, 4.215, 4.215, 21.135, 5.538, 129.444, 24.39, 4.538, 4.538, 0.192, 1, 11.305, 11.305, 11.305, 26.75, 29.18, 33.998, 6.175, 2.772, 2.772, 18.352, 7.412, 1, 0.0, 3.979, 19.772, 0.75, 0.0, 5.837, 2.716, 2.716, 3, 8, 16.596, 3.73, 5.591, 0.0, 0.0, 21.941, 8.941, 8.941, 1, 4.023, 17.151, 15.435, 8.523
18.944, 2, 0.818, 7.075, 4.075, 4.075, 4.075, 2.247, 31.612, 6.848, 6.848, 26.262, 0.0, 0.0, 2.053, 36.451, 7.522, 0.0, -0.102, 0.86, 0.0, 3.248, 3.248, 5.248, 3.248, -0.17, 4.221, 4.221, 21.209, 5.543, 165.141, 24.423, 4.543, 4.543, 0.23, 0.8, 11.338, 11.338, 11.338, 26.784, 29.217, 34.039, 6.178, 3.444, 3.444, 18.443, 7.412, 1, 0.0, 3.991, 19.875, 0.75, 0.0, 5.843, 2.741, 2.741, 3, 8, 16.644, 3.802, 5.638, 0.0, 0.0, 21.972, 8.955, 8.955, 1, 4.029, 17.18, 15.483, 8.108
20.834, 3, 0.692, 7.382, 4.382, 4.382, 4.382, 5.941, 33.496, 7.369, 7.369, 55.934, 0.0, 0.0, 1.966, 38.557, 8.308, 1, -0.009, 0.0, 1, 3.49, 3.49, 5.49, 3.49, -0.008, 4.451, 4.451, 22.492, 5.627, 264.114, 25.964, 4.724, 4.724, 0.27, 0.3, 12.916, 12.916, 12.916, 28.453, 30.981, 36.028, 6.849, 3.748, 3.748, 19.611, 6.82, 0.67, 0.0, 4.091, 21.073, 0.6, 1, 6.07, 3.214, 3.214, 3, 9, 17.883, 3.943, 6.638, 1, 1, 23.43, 11.386, 11.386, 1, 4.522, 18.426, 16.669, 5.62
16.863, 0.0, 1.101, 7.343, 4.343, 4.343, 4.343, 0.0, 30.65, 6.484, 6.484, 53.168, 0.0, 1, 2, 35.206, 7.573, 2, -0.104, 0.192, 1, 3.068, 3.068, 5.068, 3.068, -0.167, 4.032, 4.032, 22.39, 5.427, 187.034, 23.873, 4.427, 4.427, 0.272, 0.8, 10.098, 10.098, 10.098, 26.1, 28.394, 32.936, 6.291, 3.517, 3.517, 19.501, 5.282, 0.83, 0.0, 4.041, 20.971, 0.8, 0.0, 5.247, 2.992, 2.992, 4, 0.0, 16.425, 3.954, 6.125, 0.0, 0.0, 21.552, 9.573, 9.573, 1, 4.407, 16.993, 15.316, 5.81
25.557, 0.0, 0.855, 7.887, 4.887, 4.887, 4.887, 2.63, 36.204, 8.492, 8.492, 22.831, 0.0, 0.0, 2.086, 41.773, 8.412, 3, -0.035, 0.0, 1, 3.846, 3.846, 5.846, 3.846, 0.223, 4.733, 4.733, 23.958, 6.045, 169.631, 27.861, 5.145, 5.145, 0.273, 0.6, 16.198, 16.198, 16.198, 30.636, 33.422, 38.989, 6.569, 3.504, 3.504, 20.828, 7.714, 1, 6.046, 4.755, 22.397, 0.667, 1, 7.571, 2.931, 2.931, 2, 0.0, 18.888, 4.02, 6.183, 0.0, 0.0, 25.07, 9.429, 9.429, 1, 4.409, 19.513, 17.551, 6.963
25.557, 0.0, 0.647, 7.887, 4.887, 4.887, 4.887, 2.361, 36.218, 8.492, 8.492, 45.195, 0.0, 0.0, 1.999, 41.78, 8.578, 3, -0.498, 0.0, 1, 3.846, 3.846, 5.846, 3.846, 0.241, 4.733, 4.733, 23.835, 6.047, 134.929, 27.895, 5.145, 5.145, 0.245, 0.8, 16.198, 16.198, 16.198, 30.661, 33.441, 38.999, 7.116, 3.5, 3.5, 20.686, 7.999, 1, 6.046, 4.756, 22.263, 1, 2, 7.571, 3.32, 3.32, 2, 0.0, 18.987, 3.928, 6.568, 0.0, 0.0, 25.116, 11.69, 11.69, 1, 4.453, 19.59, 17.662, 6.77
18.944, 2, 0.818, 7.075, 4.075, 4.075, 4.075, 2.247, 31.612, 6.848, 6.848, 26.262, 0.0, 0.0, 2.053, 36.451, 7.522, 0.0, -0.102, 0.86, 0.0, 3.248, 3.248, 5.248, 3.248, -0.17, 4.221, 4.221, 21.209, 5.543, 165.141, 24.423, 4.543, 4.543, 0.23, 0.8, 11.338, 11.338, 11.338, 26.784, 29.217, 34.039, 6.178, 3.444, 3.444, 18.443, 7.412, 1, 0.0, 3.991, 19.875, 0.75, 0.0, 5.843, 2.741, 2.741, 3, 8, 16.644, 3.802, 5.638, 0.0, 0.0, 21.972, 8.955, 8.955, 1, 4.029, 17.18, 15.483, 7.4
18.944, 2, 0.818, 7.075, 4.075, 4.075, 4.075, 2.247, 31.612, 6.848, 6.848, 26.262, 0.0, 0.0, 2.053, 36.451, 7.522, 0.0, -0.102, 0.86, 0.0, 3.248, 3.248, 5.248, 3.248, -0.17, 4.221, 4.221, 21.209, 5.543, 165.141, 24.423, 4.543, 4.543, 0.23, 0.8, 11.338, 11.338, 11.338, 26.784, 29.217, 34.039, 6.178, 3.444, 3.444, 18.443, 7.412, 1, 0.0, 3.991, 19.875, 0.75, 0.0, 5.843, 2.741, 2.741, 3, 8, 16.644, 3.802, 5.638, 0.0, 0.0, 21.972, 8.955, 8.955, 1, 4.029, 17.18, 15.483, 8.237
20.833, 3, 0.841, 7.375, 4.375, 4.375, 4.375, 7.633, 33.484, 7.369, 7.369, 55.934, 0.0, 0.0, 1.965, 38.546, 8.304, 2, -0.126, 0.0, 1, 3.49, 3.49, 5.49, 3.49, -0.038, 4.451, 4.451, 22.453, 5.626, 229.394, 25.95, 4.722, 4.722, 0.263, 0.7, 12.916, 12.916, 12.916, 28.439, 30.968, 36.016, 6.84, 3.716, 3.716, 19.574, 5.047, 0.67, 0.0, 4.102, 21.036, 0.6, 1, 5.974, 3.209, 3.209, 3, 9, 17.876, 3.934, 6.632, 1, 1, 23.416, 11.335, 11.335, 1, 4.509, 18.412, 16.662, 6.05
18.944, 2, 0.764, 7.076, 4.076, 4.076, 4.076, 0.0, 31.612, 6.848, 6.848, 26.262, 0.0, 0.0, 1.969, 36.451, 7.522, 1, -0.172, 0.111, 1, 3.248, 3.248, 5.248, 3.248, -0.214, 4.221, 4.221, 21.282, 5.53, 161.03, 24.423, 4.543, 4.543, 0.229, 0.8, 11.338, 11.338, 11.338, 26.784, 29.217, 34.039, 6.177, 3.449, 3.449, 18.524, 7.444, 1, 0.0, 3.993, 19.949, 0.75, 0.0, 5.843, 2.727, 2.727, 3, 8, 16.642, 3.829, 5.641, 0.0, 0.0, 21.972, 8.954, 8.954, 1, 4.04, 17.18, 15.482, 9.155
20.834, 3, 0.92, 7.377, 4.377, 4.377, 4.377, 5.767, 33.675, 7.369, 7.369, 55.934, 0.0, 0.0, 1.97, 38.713, 8.541, 1, -0.043, 0.0, 1, 3.49, 3.49, 5.49, 3.49, -0.012, 4.451, 4.451, 22.512, 5.626, 224.213, 26.172, 4.723, 4.723, 0.254, 0.7, 12.916, 12.916, 12.916, 28.654, 31.17, 36.195, 7.112, 3.83, 3.83, 19.641, 7.999, 0.67, 0.0, 4.105, 21.097, 0.6, 2, 6.46, 3.318, 3.318, 3, 9, 18.155, 3.936, 6.839, 1, 1, 23.65, 11.663, 11.663, 1, 4.52, 18.66, 16.943, 5.036
20.833, 3, 0.84, 7.376, 4.376, 4.376, 4.376, 10.041, 33.486, 7.369, 7.369, 55.934, 0.0, 0.0, 1.98, 38.547, 8.34, 2, -0.136, 0.0, 1, 3.49, 3.49, 5.49, 3.49, -0.035, 4.451, 4.451, 22.463, 5.626, 235.942, 25.956, 4.722, 4.722, 0.258, 0.7, 12.916, 12.916, 12.916, 28.444, 30.971, 36.018, 6.84, 3.735, 3.735, 19.586, 5.044, 0.67, 0.0, 4.104, 21.047, 0.6, 1, 5.974, 3.21, 3.21, 3, 9, 17.893, 3.935, 6.632, 1, 1, 23.424, 11.335, 11.335, 1, 4.51, 18.428, 16.681, 6.114
